repo,java_file,mxcoco
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getMaxAge_85.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/User_getRegTime_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_isPoolSweeperEnabled_109.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/ExceptionFormat_isRootFirst_0.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/Article_getMdContent_16.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/MapBuilder_addMap_9.java,4
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getDefaultCatalog_80.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/Article_getPublishDate_26.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_setIncludesMdcKeys_12.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_isPoolSweeperEnabled_82.java,9
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/Article_setMdContent_17.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_toJsonMap_3.java,5
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getPoolName_19.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/Article_setId_13.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_getJsonProtocolVersion_8.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_element_24.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/User_isAccountNonExpired_11.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_isIncluded_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_clone_110.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/Article_getNickname_4.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_toJsonMap_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setValidatorClassName_43.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/User_getNickname_20.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_getIncludes_6.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setLogValidationErrors_102.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/ExceptionFormat_getDepth_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getBorrowedCount_45.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/Article_getDynamicTags_8.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/MapBuilder_addNumber_6.java,3
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_offer_3.java,3
lenve/VBlog,/blogserver/src/main/java/org/sang/bean/Article_getStateStr_0.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_getRequestHeaders_10.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_isClosed_10.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/UserController_updateUserEmail_4.java,1
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/MapBuilder_getFieldName_11.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_removeAll_20.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/UserController_currentUserId_1.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/TimestampFormatter_format_2.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getDataSourceJNDI_132.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/UserController_currentUserEmail_2.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_filterMdc_4.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getReturnedCount_71.java,1
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/UserController_isAdmin_3.java,3
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_filterRequestAttributes_3.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ProxyConnection_unwrap_7.java,4
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_start_1.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/CategoryController_addNewCate_3.java,3
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getPooledConnection_12.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AbstractJsonLayout_AbstractJsonLayout_0.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/CategoryController_getAllCategories_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getAbandonWhenPercentageFull_111.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/CategoryController_updateCate_4.java,1
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/ExceptionFormat_setRootFirst_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/FairBlockingQueue_isEmpty_19.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_getIncludes_5.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/UserController_currentUserName_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_PooledConnection_0.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/ExceptionFormat_getEvaluators_4.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/admin/UserManaController_getUserByNickname_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setUseStatementFacade_109.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/MapBuilder_addTimestamp_10.java,2
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/admin/AdminController_updateArticleState_3.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_checkIdle_64.java,1
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_setIncludes_6.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/admin/UserManaController_updateUserEnabled_4.java,2
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_getXAConnection_34.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/admin/UserManaController_updateUserRoles_7.java,2
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_setResponseHeaders_13.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getConnection_8.java,1
lenve/VBlog,/blogserver/src/main/java/org/sang/controller/admin/UserManaController_getAllRole_3.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AbstractJsonLayout_doLayout_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getXAConnection_10.java,4
lenve/VBlog,/blogserver/src/main/java/org/sang/utils/DateTypeHandler_getResult_2.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_getRequestAttributes_14.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_poll_5.java,6
lenve/VBlog,/blogserver/src/main/java/org/sang/utils/DateTypeHandler_setParameter_0.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_isIncluded_5.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_shouldReleaseIdle_33.java,3
lenve/VBlog,/blogserver/src/main/java/org/sang/utils/DateTypeHandler_getResult_1.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_setRequestAttributes_15.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSource_postRegister_3.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/utils/DateTypeHandler_getResult_3.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/MapBuilder_build_12.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getReturnedCount_46.java,0
lenve/VBlog,/blogserver/src/main/java/org/sang/utils/Util_getCurrentUser_0.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/MapBuilder_add_3.java,3
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setTestOnBorrow_34.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/ExceptionFormat_setDepth_3.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_isInitialized_7.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_filterHeaders_4.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getConnection_2.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_stop_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setName_128.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/EventJsonLayout_getIncludesMdcKeys_11.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_setHandler_37.java,4
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/ExceptionFormat_setEvaluators_5.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/StatementFacade_StatementFacade_0.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_getResponseHeaders_12.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getUseDisposableConnectionFacade_101.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_getJsonProtocolVersion_7.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_isTestOnReturn_114.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/layout/AccessJsonLayout_setRequestHeaders_11.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_isDefaultReadOnly_9.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_setTimestampFormat_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolUtilities_clone_0.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_setPrettyPrint_3.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getValidator_103.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_getExceptionFormat_7.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_setIncludesMdcKeys_3.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_close_16.java,5
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_setIncludes_1.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_isUseEquals_122.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_setAppendLineSeparator_5.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getValidationQuery_31.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_terminateTransaction_25.java,11
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_getIncludes_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ProxyConnection_reset_5.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_getCustomFieldNames_6.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AccessJsonLayoutBaseFactory_getIncludes_6.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSource_registerJmx_7.java,1
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_getAdditionalFields_8.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getRemoveAbandonedCount_75.java,1
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/MultiLockFairBlockingQueue_peek_27.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_isFlattenMdc_4.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getUrl_29.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_createThrowableProxyConverter_9.java,3
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AccessJsonLayoutBaseFactory_setIncludes_7.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_getPoolCleaners_55.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_getIncludesMdcKeys_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_getLastValidated_29.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getDefaultReadOnly_117.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_setExceptionFormat_6.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getJdbcInterceptors_85.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_getTimestampFormat_0.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/ConnectionPool_terminatePoolCleaner_17.java,1
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_isPrettyPrint_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_getValidationInterval_99.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/EventJsonLayoutBaseFactory_build_8.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AccessJsonLayoutBaseFactory_setRequestAttributes_5.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setAbandonWhenPercentageFull_123.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_getRollbackOnReturn_99.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AccessJsonLayoutBaseFactory_build_8.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_setRemoveAbandonedTimeout_33.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_isAppendLineSeparator_4.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/DataSourceProxy_isDefaultAutoCommit_106.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_createDropwizardJsonFormatter_10.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setMinEvictableIdleTimeMillis_55.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AbstractJsonLayoutBaseFactory_createTimestampFormatter_11.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PoolProperties_setConnectionProperties_43.java,0
dropwizard/dropwizard,/dropwizard-json-logging/src/main/java/io/dropwizard/logging/json/AccessJsonLayoutBaseFactory_getRequestHeaders_2.java,0
apache/tomcat,/modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/PooledConnection_getHandler_36.java,0
